query_id,answer
FXT1SQ1DiPMfoFvb,5ce7a1dd0bdc58ad 975abc8f05999266 0c07dcb8fef3e9ce 9f80c757115f3814 ce883217aa1c1e19 85e41c8c97c42bbf a89c66bad4652c6d 1c12925aa0b4495e b40da2bc3a7d0611 f145653736082312 af16015ad4359aba 35edb6893fde7fcb c7e8558035a0d377 78c812fe504344d1 473d503c7f95daab 4c1b79bb3a06d279 091d3ba519cae4c4 ef09a5c8298e3364 8d61a8c0561d7c9e 21ed879302862d0a 5d7cc08170a09245 21ef166e7a16665f 97a7282bbb31e4ac 85c70d391c53b1ba 22d0e178d78786a1 775a5536affd91e9 9f19797daf30344e 0924f08c05d892e9 1830d1c2435d3608 db5f1dfc32849977 8753536822cafce5 ca081feae51559c0 a3bfdcb5cacc723d d3115c1936721ce1 ca4b7d1b05a56226 787626f75df1556e ae42ad26b63e5115 bcb5b0ba1956b342 9490745fe32c24b0 feaa8ca5815f024a d160864e1859c9c7 99dbdfb084c915cd c3e38c140e7d323c db637b946d3ba63c d7548937e5570f2d 2f41041088419e9d 8ff06365bc3847f3 24d68d8f77b20607 9b2b62abba99438e 989e1d9cef251f1d
9DIDzJnvKXzWBr0K,2c86ccffe5f88eb0 0bd9862b6a514d00 c0136553330d6c97 2d308ae6e5669a1c 58036f0d6ccf0cce 2c16e1e97ab74732 e70f4fda9dea950f 43a1c826fb76fb23 0b54ea7bfa9c4cf5 a1b3bd86b69aab22 b44f333db1d5ee9b 13d4808457e0b091 7363378e89efff5a f2225cae467d3e01 f74d49402e6d9c9c 41150284dc078fb5 8df2eb89e8c96b87 262a6c2af47b7ad0 c3a93c832a60fcfe a0bc309f7cb41458 fae53ac6362413d9 7d36d3a5f63e31a8 b0c40701b2c9cb33 7ae346521af07db0 7f644c1d0f813101 bd4a3f5aa8537817 eb4712dfe7d8630a c157d49e541a5264 960a770d066b3c68 d1eed631c1f0cde2 ced763b98648fb17 6cc730b37a31ccd0 11984ede92082b70 f7e6e3e3cba85511 901d93c1d17567d4 2645f88523e992ed 2a3f17fd4cd174d7 00640bc49f6f5ab6 42d78d62d5f5f410 31d7fa5035ecf977 f5ab2acb84a0aea7 6e01b60d5ad2f40c 1f65ba40f5cb3981 b68c28b26e0956bc 40a8faad0209e58f ab6789785280fc23 a4935649fc231482 42a06a417759a619 0d8f22ecf4564689 cfaadf0650ef29a0
XoRUcfOtglL8Jw8q,49381ef1551e759f 26bcdb2ceb3cb091 4d2a957a4f4fa3d7 fd5b7b3d36996c49 8a75d57fbcbc74e5 6f1808e455eae978 34f3332f933dbd04 e0afd6ddc27973c7 6ac873b4bb5febc6 6dcb1eaa743502fb c7bbd1765fe63313 e2161ef6ef035f79 94ebfb92c671a6af 6861d80aa6574a7b 8ff9ba6f10a63467 06347fb68b02bce4 361978dc9b38458a 3a5084e37a137e43 302d7d086bf7da7e 7885fafcfe7f9d95 368bb9911371fb9b e1fab2ccd7945f49 bad28c0a7e0bedaa 67849d86226f7bac 2b680326127fc32f f53defb856d3272c 12d367bdc54189da 56625edf22afe09d 8757f962eaec6516 4cd525d3f3a7d82b 215b9097ab0bd07b 6a1353494fcb9b7b d915b69ff6603742 1269e7b23c6ea93a ddefcdd40a7a30c0 d1000c1c131e559c 1f1da2cbf9f48062 f0079e58f2b7f8e5 fe957ad54b87c30f fddf28f8919f388a b86376a0f32c2ed3 83730630d3049dd3 c39b06a55efbc2d3 681b726700bebf58 e698f0e510c555aa 0297fa3af847aeab d81d07fffc8791a0 f68d92b41d0e5c18 59371347c459da19 03ca3b5b0530b57e
qhK8HFQAdziM4TUE,6f9dde97c99b5be5 133781574290762d fe0759f187b21104 370e158e8f097832 c6ae46f6063cf423 3f6c95a22a9eb7c8 2075be536d03890a 1880e8c948ba6a1c 16bf724911d642a8 7f44b52c99f5dd06 4b67194e5ae8d9e4 bb8f4aa71682e308 fb752594315a3cc4 4faae570350e528c 8760741d579994a8 af881026aa3a18b3 0cad005cbd348e26 4d3260e58d6b658e 568d21b89aebfb2a 0869fcd5f69f05ad bfcf112bc8a56beb 1d4d06ac03418952 dedb8bdec5ce9170 17c6bcedaecdc8e4 6f051f08242c59a1 0a0b908d2aaded24 3d7a8e68541a317b 52908fd79a63ea96 d7b16c42c3714470 373b723f4d1b905b a56ec5f422b820b8 a6c4b16083917362 f67a7a3f446ca2e0 17d7defaec443d2c 4db21f8ffb806006 9d7209c9bf60dfc7 348741951a723180 176c15a02f26b439 4e8c34559ab18a19 642c04e888896b12 a26beadc94037e34 9529dbbd5ad87686 e4d8b868df9c152d 7274667a5f8c7614 6b1eee44eaede0dd e2c2ee9f868294a1 0ae123e52407c78b e267c43820c9359f b0cee61290dd635d ddacc41395a9e265
zpz8Y8mIKnovl0rz,9304b3610b64fdfe 1332f7c8c06d9cdb 5eb0b653b651f2ad c86fda71f7349258 ac0b80b64b599176 6b493e249834aa5f 7e6574a37e091be7 9d6113499907ec18 7aa7215d86eee724 bcf3a4053c796ee8 b4ed24826ea454b4 64349f1835564954 41dd86265d2442ee 4c1b68d3fc04be82 15b11d6942fc9bb3 668b150d283e395c 1fcbbfcbe9c48c1e 65e05fe151b594b9 f8bda3a631172ef3 d91c13fa503b506e a3332be3618b575e befe303eca5d7901 d4e908e3d1ba8e79 54842cc5a086bec0 8eecf3377c8a8233 b5fc67e5f51a526a 790aa7e9e369e434 c8c8ff851b5a3f6f d1dc1e77b78ba23e c283758c8e48234e eb94f20a198c9d4a 6357e45e34ae31e5 981dc8f62e49c83d feafda90e2688d3d c7b908b44f31cc84 c41f501ccb338a81 00757914f5109de8 408b575c50034bff 8ffe6020d2d34306 d6d6b9e22ad0f523 2373840c75b498f4 a50de5460178cbae fda5a34acd90443d b304fd3e598af14c 2e21ccf526d4b309 56893330376e96fc 369cc444342bb9dc 6f5fcab26cc134fc df5ad1a003b3cb13 2f8ead5c421081dc
SF1zhQDEG2zg3jUF,fcfd8f8e05813907 dd9655a3083e8833 c164ffea1a7243ad 867400c697aa1d49 7df1ef03a3f26233 d29271cdb0b3d8c0 36c84cf0acec3430 896259ea57b2b469 4db9dc1645080a65 671b4c6698a05b6e 2d028f21b732e503 65bf25f48cc8f3a4 d7b6ffbf84e47787 c18c7dbd2e89a6dc 5e5c35da2292578a e1c2cba225afb4a7 1e424c3cc1a05c27 6b9ddbbac5046d09 4bddfcab2c93b3e8 819ad8c22b4043e4 bc581fca004c32a9 b09b99773ca439ca 74105717fb47d7e4 4af3dd05ca8229d5 ae03daf369fa02b9 a2c164133d4b8058 ce45c97759757420 b5b56681a4ae73b3 d0e7766eb27d23c3 c9290cbe2f586bae 6d025995f02e8246 0cef7c3971657500 b5f057fa1df9904e a307dbed96e69bee bb8f754e40363092 1ae5033dde1c95b8 fe5fffeb06b4250d 373c4f705dc4d04d 273aa36e79207025 3f29b9ba0fcb9813 8fa81e5b592b11d7 9a2fc0caffb5912f 194052dcf9d5a00b c1ebf14de19e0d65 2aec4675525ca6a2 0f2f045d2c99b6cc 71628bf910c24331 33c99d6c650079f1 0bb1ce85ab4c0879 c7798ea01a85a685
T3sxqyRNmngP09eA,5fd8d9664fa71881 16f9018419f9eeac 7bbb273f1f6c9ee5 cf45029495d9b434 ff1ec47ed54a5869 f07352e65fe6b30c 1b535ed374b9d110 97514d7455bcbee1 fe83587245bc2223 bce53ac9651a79d6 fe5890aa12588031 66db92903c9beebf ba9dc82823047379 4c5f5966602eee77 166c64ecdb7aad74 7d9cad79c30b20fe b92e0c07e1fb3198 7aa2fed67a453a70 1308a3d8e1b6a8fe ead7b67ebdbac9bd b0d6834e3ffa5c5c 516f72bb780e8db2 9b107a7e0a0f9e57 fc583e0bc31eca67 fceae9842b78918d d439b805f0a9bc38 a4a4ad7902f25ff3 fd7ca2fbf077d986 41c5474be5a42aac 0396e6918760be5a 28134d7020c7d124 e253268573070146 e196417c97976168 fcaba64dea99e506 2719dfb5b57bd1df e8ecae7af774e304 57016e51e4f2878b 2486378e961ea7c9 9317781abf7a1955 d9d33f6536a0c589 e008e2cb578ab380 51c38e55164b0c78 a8f15bc8d1d09812 d320bf9e99bc587e 6ab908955c6fb8e7 ff8c0b18b6ec705b f96199b675754908 7d6af8554f265e7b 67be78d7f74c7da7 7beb2327ba18e9c6
Noh1IBaATyzfAY1W,468a23c8334bb8eb f1c90b98d5fdbc0a b9dd3aba51ebef13 e8d217917dfabee4 84431eba28bfb555 5beb12cbd7f088ac f69136c9e3cd7cd3 f892cdd511edcbdd d1555faeb6baf5fc 303164de80d1b4c8 5eab0566eee5bfa5 4852a2e115a7d298 b56c04224aad0bbf 513a48ea8d701db5 edab9e210c9182f7 5f567a5fb2644b52 d31cd0a6268c4ba8 4df6f8a658772bb3 d91ca24204912aa1 80e037b948b0c69b 1c313e644a31e892 ae31298efeae1ae7 e8ef72a7b5e4909a 8fa3d6ee02d8e860 507820f21ad5a191 7dfbe8a04e1b472d 596cb7dc7e22acd5 9997c80169e5bca5 26a008288c4b9712 7281efdb8ff380ab d9d9595f1dd3341a bbc50e7786771075 c855d34a9b08f5b6 64d7d9a631e96033 b7481c73f58f5f35 a3853f8b9a46ad57 ec387356fcbaac89 50842116a481d257 5c5d2acf2ecdb47e 2122196bf16ba6d0 794e38ace345ed78 e45cc18bf0a80bc5 e3765915d93ac531 1c88c7646564f777 3e5212dee27ad8c4 b9dafcc437acad7f 42867ad916360cf6 a035d6fc1bcbde0a 3819307116dde1fa 18c91a66ace011ad
i6mUjFOstuftfSk8,c5b7a4149a463bd0 28c66eb9c298e06a ae63015a4cc94583 4eaca9440da6c625 b9fa510f2f058277 8b55cb9cebc6d268 21be6a03e9133ea6 fa25d857ebb58ee3 e9a46b69668eb313 dee928e6084271df 1be898224b30cf34 3814081d3f6e7841 46f77981726b869c 7b61177f8a752daa 4a2268b9fb19a3d5 0fc0c56b904f4897 037eff790bed1d2e 5ae7d2d25f0c0b2f ab0786152d3dd828 24609b750bcd672c b9e4a800553195fb 618aa359ef57fea9 3d95c393114cc9c1 e0a51312dc1bd708 919b50f737b23783 e0dd3ef27c062750 618cd806ce964cd5 3001cdc9ae92429c 1d2e64a3761dd8ce 071865a42ebd8290 47ef09ad4107907d 2da90e689a632119 590c2a6cf043c31a 054fa4ca09d02cb8 7086beb9127932a8 0803d075946487ac 3e798f0c7ea335c2 99f54bac14fa4acb 52bc16456d5e95b7 86e1c4ec3731e079 ebfd69fd07043bfa 5aeeb53172c56ec7 c064164a009e940f b5743a1ee4a51a11 c5ee6b9448a3540f 86d084259c014068 37f25d3bc85ff29d 341bf29cbc8623d5 734af59db0484aed 55be5a6680dcb6ef
yCtl8W3ZWYRyRfAC,3ca12c2318dd5825 81cdb4e96fc50287 245d2d24f805d4fd 8e78e94728c322dc 60eb173dcb24ae5e f1cdbd7e4beaa617 4a1f67f0d1068de5 4fc7190ce24e8197 ab5a387dcf99823e 8c38fa69461bfe38 972adabc0afef9b2 5d1e9411e565cbc5 dcd4817302518a57 6ae854d42c5b235f 87923942233e98a7 976c088595340a8b 050b3dccb0af5bdb 710de36e950dbf95 7563b9958ccb627b b80b5cdc5096466f 8a4813518d1d9206 80ebc67ed2aadd01 111273e36a3a438e b25302277a388bbf 3167ed74d390653f 8e7f5623e2aef921 72b619c8e3e6d74d 7da3b2d515223bd7 df469c8e67e74da7 0a98c99348a3e44e 6e7e9385b9587762 6f8f552679d1f87c 09e89541fd68d3af 4a3c48aef4ca619d 5316712dc35864dd 3d3f6f4d07092fff c794658a0f8b12f4 4583be1bc64391d7 730493b3f1bfb22a 62969b9dcc62cfef 7c3c16b783c1f1f5 29d77f6ee9886b6f 5db03ea60979e0f5 54bd7b35073bc339 a90982b98c06197a 8807146e351d51b5 f84d19bb35f3d44c 0ba94234b1a53df4 b3867737335c3c02 681abc356eb628c6
eLypTSoIY0DA8Vzp,a37e778eba3076ee dddb410a552abf60 2e1adbbbcefa4df4 f8e7101d874df8fd aac4d55ae79291e2 3afb91383071ad2e e1d9ebb146ec3cd8 8dfcdd9249382abf c8b0b8ab153412e1 3c2950baae5e77bd b7f24284e25d566f 131c2cbb2323b8e2 259f33765271b5ef b120b8dfadfcf486 2602a28983b7bf20 5170ea905c8a3fd8 aac7f602b292d452 130cd2696c86615b 1b6211b51c225929 10abfe4e9297d853 eac97fa2e95a92f0 2beae5f0c34cfe49 7782bb13d140fe9f 883f7fd0dd9a1c58 c56d143b3e9de20b a1dd709a9fec4ec4 2d08295e30be0870 c8e6a92d66ad0428 88c414dc1287ae9c 5cb41d4028578a58 54ea5cd762238beb 880b64eb9403c76d 5c9a77345f607186 c9382ae8cb60ae5c f47d0585071cdcd6 a52c1a85ec477ec6 d92045c279f823b3 487e7f5562cafdc6 9fa9cb9276fdbecf 4d84a28fe7e06f2a 5f7cd8337fbfa9af 9e4805a7e99a56fe 3a0a0a7ec96761d6 acee278845c2dd74 6fb8b175b8ed8eaa 8f6876a8aade1d74 760beddf98f540fd 67c3e0103464224f 423809894f6ddf20 61ffea3246153777
XBrInbSDudej87WP,e1b81a193640ef2c b8d97579b6b22336 9fef533cfa5910e6 7f7a81e39786c799 61978e0d88979334 60d7d494891b5ae5 3850f193423beb53 a0c8835674657aa1 bbbac504c36ea953 b428822cc70eb432 80b5f7f3c45eda9f f0c5023fad86cc18 d7f6e59c69b653c0 d1ef38861037de12 be456ea2e5fbf0a4 74000bd1680980e3 fca02f16384cd348 c5488fdcea1cf214 3f1f5eaa8081ddb3 afedee416c719394 ab579882805a6fb2 03a82e8d242d2b3a 36efa9e8d2271aa8 5152f88bae0a4c39 bb3926454d1d0de4 c5a2565cc8f27293 6d4140efcdb16ad5 6d57665eb900d257 6d978fe4ece087ea bdb70f4e30a22be6 0b5ead8a12a78933 ccd14264b85fa587 adb439ef9330597a 6906f62288b4ceda 6eb7a10b977f823e f7f700821d20fac4 8b2c60c3c75d7c5e 558c5e560c82d487 38aea8d629555e36 f3b8ed5fb15345b4 a9b4af25bd69f56d df5b2743b09f59e0 3a5d17f9e7e83bea 3a448397c30a9e4b f5af792e164c3e39 4ca2cf53f28974d3 ddfd8ab51d6aad73 5630804d48800259 a46eadc8a8d8ab4c 2df445ec9f87402b
HmT4YuGGvmUcWdN7,7bc567381c6f160c 27dad522a7581e5c 88d19b0396ce93a0 8a08aecfd29ae141 0c68c40ce238a6a6 af67cef23e1b774f eb1635540ec2de95 54b1dfb3a6d8b11f 185b37912f54d625 3ea6ec6891548385 9b39951a408891e0 521b18461b8e5370 38869c2b5a899e1d 6be79f396dec6552 07c7fd0bcd0830ed 7f158f2d8a3135bd 5ef3f512a489b10c 8b2458641b0392a8 619e2174574230e3 86fe940d184f120a ba3dbe36f8172464 050fd87f564e9c68 36de19b3ca613bd3 5de36276595058eb 7f91ba6c311d292f b60d84e4099a9f21 a9b07c95debbce4b f00e3610a39042f4 6b0641f4cc1e7106 b56d9b3ed76d4266 9ddfb89d489ea0f2 3912aecf5d26e93a 7bdfd0a6552b3e12 06560cafe4b51b67 e95527e2c1450f56 a4838314ae9a2544 173b3ec0e360e0a1 405a63f84ec9b882 c5bac882d3c248be 249e9d823b3d73c3 cfd81108582d0876 a26f6d71490f0636 2014b40a2d834517 49d8bf781278e64f ac85c44013708b8e 178b65cd9116338b 24021f821be09be2 766913ebdd490178 8bae494c1e6e09b0 656726508ce802ff
pDggTg7u7ZpxgVhM,6e00c950ce536326 0b765fad4fbe5f67 895a2871f9d4db28 22dcdb5b61ecc38f 16c4d18d407199af 8f8bb55c225cdafa a32470e1040203a9 d3b37037a9a3ba71 de89d053f4dd5e21 08b926a2b03209cc 3addb16a14a85ce6 1521cf0da4984398 b9c18e929c12bf58 c31c4084f922c80b 3400eba0dbd224cd 79f4e49f62705539 9b3ad6b1b7e782ef 6163a680d20a61be 5f98661c16a47c2c 8fc233977634207e 96a632fcdca3caf9 db0299efdfa1378d 55303b53e714ef72 6d9f4c36d6e55276 14254124a08e896d 04226668874af114 f960ef958546a6ff aec0d4d8a2651f99 4adb1bd7f3d7a292 27f5a67fe3717db2 90da515fe65a48cb de6e687a759ea7bc fc4f789688968fa8 e356aa93b4e37768 2fa8ed1c7f4b7c1c 84bb3a2f2177bb8f b1d0a4f864986edf fb339309e5b10985 43a2c6a24327285f 274b03b6795b6b71 da03d79dd4bf32ad cd96117e5e7098fc 0c9560af89f74b55 8b66907dd84323ac 5aab85ebb84aa582 7d5c90bf4b9f8c2a b020d546b6c8b8ad 0ed8879a6979c347 e2fbf059bf27e3d9 e7fdba1926cf543d
mER4NMuCUOZawFsU,066ac9cfaad13f1e a5b37434385fdc70 f291c3dba1936526 44fc6239f571f415 4512b720d55c291c 8415ff7474cc2f68 14dad50b7da9d6c6 7ffb14dfdfaf1f39 e63bebf988e37981 56e26f448e62b4ae 52d9f437fca2cee3 3621f182033e58cc d7b002c21a1654f8 b5da15fd79c34617 cf73762726187a76 5d96495be2c5597f 485c8d218185c0ac 306695027216416e 2e3bdd8afd5a046b f4cfa45c617566fb 9f517effb51381ba c10e4273f96d14c1 297962deb6e32b5e 8e46b5022c111ea0 ffcf7a821ada0588 5481080fef2bc596 c7e4063850a01bf2 61d3d9dd4755d415 53636bb6ba03d8ba 070d06c800557ec3 f607aeb47e860103 cb83b71ef62a002a 3c7cb9d0f68dded7 dedb0749723b3049 d85cee724d4cf4e1 550d4669002f7176 c3b542604f497fc7 dec7d6c120432345 660631a3f611f475 16e58798811e75a3 42891dfc71d1f1ff 19b1eed4fedb7fcc 707d0af5dbfadb3e b19b5ee79468227e 7b202625e8bf4708 3775d079638e6bd3 5c1a4acf4d27e8bb 4197c3426af57259 414d2b4c1cff78a0 c4e8458992746214
0jIjGkWFVjG4hvyU,2390df789b2fcbc8 a72f8c7a9e5fdce7 a551a30806850711 3d843adbf372493b 5081d2ff240750e8 95de763766d2d3ed 9ae371c0234ba34a 0aa83c2e590081f0 a67c09232bea2f7a 99ec9425ef0bd2ae 86f6aa69a0c950ee 4176218f10563f29 f032fa7aaca69d97 fe7b53ea505efd8f 0677651116c6c6b2 a88e734b7512d85a 39ae539dabd4be5f 8ab5f1869d442b0d 6953d64b446052e8 36dcac992eb800a4 fd10ecadd1695781 651867bd8bebc2d2 0ad32de1c968aea8 1cd60bae5892bec6 e7aa97e9f0c2e925 b1dc22ca4a1c791b d556720c50dd2868 0efd16d22f6414f0 f695016b6eaa44df 1c1cbd1adeb09efd abc43eb5a75e4c66 b4ba76b1b677b23f 55249925a34d3075 38fd7c49356e8a3f 6aa016d3a41a589b a52911391ecfbd8f d04371587d81eff2 bf79217c728cca86 5e0d507253c89fc9 ee2ded86cab596c0 39034c446121a81c 57de824119f1e0ff d3930e81553ca042 a614c02b12aacea2 ae85c79d5c572c51 5654b38dabb29214 755ce99f44673815 29041d4d80f885e0 71f92221d4cfd602 6060efff86453e24
ZdzO4VPi5jMuvAfu,2e4acbe742978e05 bafb8ae126b4f260 9fc6f542ac737400 f4c7a4ea4aa48ada cc9269b57f5b66dc e7dcee344ff7bc47 6ac9495e468eeb08 c84a6155109e0211 6504a32b976c0302 70fa422634fcb625 b5e911335fbd6017 842cc93a4675e0d3 762448b57721c0c5 4b03faa513515e8d 962cbaaebb93fc9b d952e3b4e2b87be2 57e3db51396c5f1e 5bfd10ec6b71e09e 1be2472b2ddd97d5 a5bb599344c87116 17cbc3c8bf6f4133 ee78e5485cec6355 e2c1bf1c76af2155 ab375792ec431dde 09c54f8f598c2eab 73451ab8603cf20f 98ce9734a92ba542 12e2a30a8edb74ea 0d89999686c76c96 c84ef237a19c56d5 bc77539194ba884f b9541f6baec80aa9 fbb4a02477c8fcdc 85a1bccb46dbd5f4 aae0dcdb80f2a4a5 aaf2b56b74037318 5839afc23fee24a3 29e93a5b0bf9c2b5 0ba278665a638a6c d9165421b1181f2e 22c337e0f95351b7 1b8257f9fe422cd6 949cfc4396a42549 713795b01f96868b 8f6a04676f9b4cd0 1ab360abb10909d3 e0ebfb735ff9187d c560d9146e271793 75ed2acae1613717 236d905d01c34e4f
FM9zTUpHwz8P9bkv,d9e98ad9d8f6aecf cb01a3c47688ca03 cca84a9865da5cc7 fe856dd45fe0325f 1a53a315fe99e624 846dddb42965c77a 7e2aa3a9305f313f f03b74fd6ffa12e0 f7cd5caa209b63ee 489fe8c2d3d665dd 5d6d8fa8865c2ca2 4b4b894165e70baa 13e3737c917da017 2836d6391c846840 e9f70f07bbbe6179 2443a22bb57f542f 4d0578abb3c7a8db 593c6f5069e85eec 476fd36e03fd6e93 b42bfbbcc96f33df 7e3869b9ec7aae28 3c23257f29ee6c2a 2abc8048afc596c4 5a8b6079a4f13a77 d2ac386d155418de 3b6b87df96f5fef2 557dd9f0ce47aacf b127602b1cfc503d 2ddd787db865f553 93632c8e61a1d4ae e71848fbc47c6ee2 e3e3479f89953dc8 5ebcf44962b25b7f 14d4a63e1df14b60 cb9c1e89fc39e54f 2ab7409061abf872 8dfecb4ad5452214 4c1228b07923a553 548b5f33f64ea780 fc53331ba9eabbe8 2926d1766c73776c 5f388624d8e1fa19 0142d676c19c2d6e 302faba1c83cd025 498e3763dc39eff4 5bcf24b3c364d156 32a8e357e0bf7d7c 6542269fc75a1eb7 783e74843166b1b3 1467a4bacda48f0f
1MqJXe0nH4uCwN3E,d7d4ff55cfaf0eff 7c39d5d97e6a1777 645637f12acf2c37 0e7240c0e6ba6661 28489e4591aa8c89 83bc3fe6dd2c462f 743d0777bf12c30d 46c4ffbdb50c174a 9a1c956c014fc6dc 14fd6dfbef3f07e1 58123c5489776d3e 238c68f22866e920 1049a23dfa35aef6 2d514d802fcba072 26bcc3d552b4a483 2365f461386888af fe8450cf897c1789 b0afe8ad5d4a1a9c f6ba93470c6d2236 95ccebe0be342216 a6ecd0cf3ddf76fc 3fa5f5dc538ed191 1b7a29bd3e2465a8 6d683fde366e2906 709230e584d6fd7f fd821ad8e1e80dd0 4a67a932baf7f8ee 8683b1a108e47d51 ba11d65a3265621c 8a58d7ecf88ee09b f654e60dd0a22b96 647ddca1ab90ae6d c531cdf076317aa0 1c75c3aba5be2004 3c5f4c977fdd1215 e9e3029c723a1904 6543b2bf8b961ac5 f84abd7b12b83cf3 e890cfae52eb9209 5c235e10320046f5 e9123e04855357f2 5254cfeab6aaf2f4 eeec13305c149713 06fb86e77759c440 a72ec374d691eea0 e3b06cf84b595791 56947c0a77f4a71e bb4e5cd89d7443b7 efc52a49ee09a5e8 9256436f1b0ccec9
BxcqtOFtBHDiX3Sq,364fdba25bc9b84e 77211cc11d96b034 13d37987145cc11a e0a1653295b8f3e0 bea6853aaf25aa9f 0b6a5ad5e868728f 6eb26594d4cc17e4 16be58f4ef425bac 1c4a6d90f7c3dfee abcdc73ff5abd860 28fa1fede34cd692 0b879b949e539f57 5002d295ef107cb4 c88d1f1a5f8b6198 b5de1ea92113b2dd 8aa8b82c86be0619 d224112d8659e7a9 d1d92f419ee94548 2fedd2d210372c6d 7f2df319bd26b21a e82e276c58a5cd09 7d32d97e841a764f f1c55be8d45cca98 e7bda9ab497726b3 f79994367dc40520 1e93c8129108bc2c 756c4585686dcdfc 1269570ada7b9523 9278d3ee704c4295 2385d9b254c723b0 d35b2bb15607ffc3 e8a55311a27e493e 92f81301be451cdf cf2b2a46182307ae 78ea36b003eff507 d41029ef9af89cce d858fcef44fb8e2d a47a834a6d056cfd 00bbd636675af804 41e3e0ef0263d780 a9a967cd68630019 ca6b6a63d43b06fb b3f6eeda1cc8694b 09080586da45c1b1 82423206317bb0a7 8405950bdee073fd 21acf04748c8a320 65cc192a975aab00 2c4d2552f3f01e2d 4fd44b98e5351f0b
8cVIYyVzOmEmKPFE,9464b98eb570523b 9161cfd10b9607ca b56081b98b8c5d3e 44693b4af5e20d37 0a54c53b1058abcc c11dbfacf8f04cd0 a102926c20541ff2 4a4d42aa6727ddb3 b360f17745bf70bb 8807ae3153dea606 5b50efa02d25a2ba c129da19ec8ba5a3 8a5fb0c4a955fba7 03e7577b8bd02317 d8b891ea6cdd7a78 fb424fecc0051c9b a821e5b98d607e22 c1468ac81868c804 983bbecde2dd544d 88249f66e0517704 317b84af00d1f7ea ea13379f1fd34b8c 598f5b88ab5e3692 d28353f0b0e3f5e2 0d0abbd510f0c916 9e8d2fae98992ea9 5babffa46b911e45 df846b06a5026f1b 37be530f54e2a1f9 7ff1fc0f1adebbeb f16830a5314cae75 47fa93d834050966 1b3fb1ee1de19990 5caf0be3f95b8c9d 27050e61b768e472 8826c446ecf86289 ff9a8c4811b266c8 9251076a583fa91f d286a0edcff796e7 35ddb346c5625e66 b0004334e542fb59 4616d9c1469d7237 c18d8573939351ac c3f3ded9d43e53c6 6ab4ee1d037be484 ee0d0ad26e271af8 e842d436058a70e6 3aecb68e62dc8383 e40bc28baf52f6b7 2be83c6d5bfa1d2f
pDgLvPwYzmVNBReJ,69f1d14bbc604d56 ec9a512a6523199f 150a6f38cb4601fe b7027e3d93c289a1 ecba9d15e2062c81 e2e3550416dde4a9 9fcd05806dc84652 b9408decb49bae9a 40f619e89fa6f0d6 2163c48c6853d87c c543f82e35d3e96e ef3beae7f56bf54e a40e39508a1366d2 878c09ee31e5323e f625a80a1f3414ba 3a1ec267c1619d8c ce3f4e34f3f6ff19 0e61ccf1c798e0c6 ddb15fb3c7c282a5 00d472db2fc247b6 7c2af6415533bbf4 1e764798bdefea61 da18580f9013b661 3a56165d7d3bad68 7a3617167067de70 38bb25962ed00fbc 84ec640a95396703 261c1cb42213a3f6 a68709347c12769c 3a5e067d2614b741 ae76cddf86ed9f31 10d854514933533a 2540bad8941c7310 3dab91d1646ec769 87e5b430a5d6fc37 493f2c947127a95e 50890c32e1b4ed2c 205844214314956a 998472bb60cbd948 5fff070cea8b272c 1670bdeba52fe75b 0bbd443b651fff83 2094c7b8a935fdd1 e8fa0fd97522c952 0a4b85dd9813e6a9 ca910fe9ef7c16f5 0cd995522b32363a d0226c745c502593 26b97de3992e1c6b b0cd597ef4b76b99
LYlZcER1Ie1WNQhI,893292bca76dda07 c7e0093aa2306f81 ddec2bd4e71ca1ee 0d27352a9e908acd e9e5f7d6c5244b80 f883600d277da978 1b512bcdf5db745e ec2158ca141f026a ce85b43494084db1 48a41f33c0d2497e 26b0f8815b6c796f 75e16faa1e50a698 66d9fb428e84db35 5d84bd4447a269bd 30ad58af208b48ae b2779bb6ff6d18ce f22111a40f18adf7 27f0f62aaf698ce4 d8ce26c434f8076f e61c40ef3df25b05 5905eef60f16acbf ba8998ddd978e2c1 64fa975246d41dc0 56725bb1e239755e 4d120a8e05e77552 c1115841b50260d3 37446c84e070e424 4e659ed90ebe283d 9120eb7b7eab2426 50beef0237636d4a 7d7db60452d2f5bf 234d7fc593fbe4cc 900b4aabcae3429c 1a592a5d120f8b0f d05c28f62fbdf657 d3a60d34d2eff9f7 ee3ac67da19d005c 8ff0528a6c288f7a 613586b10e49a8c9 e526b94fd0a0a264 52de818a479f67f6 c9f5fb57ac824e45 6b79cd27d768aa8e 7af69777411875f9 ece1609925952f6f 75c63d287b498d6a e32e786d9bb61d1b e8e477602367f527 31ebe149b2b34986 7ed189a0cc2458ea
